epoch,train_loss,mae_sbp,mae_dbp,mean_mae,worst_target_mae,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp,selection_score,tail_count,tail_mae_sbp,tail_mae_dbp,high_count,high_mae_sbp,high_mae_dbp,low_count,low_mae_sbp,low_mae_dbp,high_bp_sensitivity,high_bp_specificity,sbp_within_5,sbp_within_10,sbp_within_15,dbp_within_5,dbp_within_10,dbp_within_15,clinical_selection_score,run_id,stage,backbone,view,duration_seconds,engineered,head,loss,augmentation,balance,seed,parameters,trainable_parameters,train_samples,eval_samples,runtime_seconds,candidate_id,innovation_label,selection_role,candidate_number,cv_seed,training_seed,fold,status,train_subjects,test_subjects,patient_overlap,checkpoint_saved
5,0.597135995383038,13.695452690124512,8.300797462463379,10.998125076293944,13.695452690124512,17.609617233276367,11.082634925842283,-4.174240589141846,-2.4901766777038574,0.3666994841369909,0.4531378004678056,0.7244824171066284,4707,13.53750991821289,7.783370971679687,785,35.75959396362305,19.4250545501709,5500,10.978116035461426,5.850643634796143,0.0025477707006369,0.999760479041916,0.2345922276956759,0.453639846743295,0.6347016967706622,0.402408319649699,0.6929392446633826,0.8570333880678708,0.7181072235107422,I200C_C1_seed104729_fold4,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,104733,1146884,1146884,36554,9135,11.042293548583984,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,104729,104733,4,ok,1219,305,0,True
3,0.6200319999799678,13.709196090698242,8.269779205322266,10.989487648010254,13.709196090698242,17.399694442749023,10.868627548217772,-1.5343940258026123,-0.7955609560012817,0.3513593842282559,0.4519555943026641,0.7236096262931824,4707,14.111775398254396,8.537081718444824,785,31.7314395904541,17.252567291259766,5500,11.717524528503418,6.703733444213867,0.0,1.0,0.2303229337712096,0.4399562123700055,0.6303229337712096,0.3939792008757526,0.6893267651888342,0.8614121510673235,0.7291705012321472,I200C_C2_seed104729_fold4,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,104733,705721,705721,36554,9135,7.898472547531128,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,104729,104733,4,ok,1219,305,0,True
3,0.631044927691914,13.867239952087402,8.480236053466797,11.173738479614258,13.867239952087402,17.636438369750977,11.305374145507812,-1.236042857170105,-2.303015947341919,0.3393842609228558,0.4398702602069972,0.736632227897644,4707,14.191227912902832,7.820420265197754,785,31.156543731689453,18.4962215423584,5500,11.898771286010742,6.20188045501709,0.0318471337579617,0.998562874251497,0.2320744389709907,0.4378762999452654,0.623535851122058,0.3923371647509578,0.6831964969896004,0.8483853311439519,0.732214093208313,I200C_C3_seed104729_fold4,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104733,148804,148804,36554,9135,5.601947546005249,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,104729,104733,4,ok,1219,305,0,True
4,0.5543014048281765,14.161813735961914,8.58379077911377,11.372802734375,14.161813735961914,18.26097297668457,11.21136474609375,-3.174837350845337,-1.1937198638916016,0.3559318814053599,0.4466605726909108,0.7491662502288818,4707,13.614076614379885,8.209650039672852,785,30.9267692565918,17.0794734954834,5500,11.720890998840332,6.717248439788818,0.0777070063694267,0.9877844311377244,0.2370005473453749,0.4460864805692391,0.6203612479474548,0.3714285714285714,0.6798029556650246,0.8440065681444991,0.7414939403533936,I200C_C4_seed104729_fold4,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,104733,926775,926775,36554,9135,10.334672212600708,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,104729,104733,4,ok,1219,305,0,True
3,0.6250565669923552,13.81619930267334,8.350724220275879,11.08346176147461,13.81619930267334,17.46543312072754,10.958691596984863,0.0236166436225175,-0.6047067642211914,0.3510934087910128,0.4474096557770117,0.7299242615699768,4707,14.535560607910156,8.612983703613281,785,29.55064392089844,16.897964477539062,5500,12.197279930114746,6.879482269287109,0.0165605095541401,0.999880239520958,0.2251778872468527,0.436343732895457,0.6199233716475095,0.3877394636015325,0.6864805692391899,0.8549534756431308,0.7376716732978821,I200C_C5_seed104729_fold4,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104733,334433,334433,36554,9135,7.873936653137207,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,104729,104733,4,ok,1219,305,0,True
5,0.6065743116184055,12.43287754058838,8.062724113464355,10.247800827026367,12.43287754058838,15.769537925720217,10.603705406188965,0.4754829406738281,-0.3025737702846527,0.4528332540789887,0.4936550016735851,0.674866795539856,4461,12.95543384552002,7.9787516593933105,619,24.605976104736328,13.800067901611328,5466,11.81671905517578,6.775704860687256,0.0872374798061389,0.9945831370701838,0.2532104050049391,0.4877620458786083,0.6745692020634398,0.4138952914059927,0.6902645154209198,0.8625836900450006,0.6776638031005859,I200C_C1_seed104729_fold5,INNOVATION200_CONFIRM,resnet,multiview,10.0,none,multitask,multitask,jitter_scale,none,104734,1146884,1146884,36578,9111,10.8834228515625,PRIOR_WINNER_FIXED,prior_resnet_multiview10_multitask,fixed_prior_winner,1,104729,104734,5,ok,1220,304,0,True
3,0.6253113799694321,12.50634479522705,8.18651294708252,10.346428871154783,12.50634479522705,15.814661979675291,10.581554412841797,1.675015926361084,0.4191669225692749,0.4472654568711567,0.4819597755134081,0.6819478273391724,4461,13.74695873260498,8.966127395629883,619,25.577211380004883,14.150945663452148,5466,12.13553524017334,7.387899398803711,0.0,1.0,0.2539787070574031,0.4821644166392273,0.6728130830863791,0.3888705959828778,0.6787399846339589,0.8587421797826803,0.6985300779342651,I200C_C2_seed104729_fold5,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,multitask,multitask,amplitude_warp,none,104734,705721,705721,36578,9111,7.876701354980469,I200_TRAIN_003_7a8882a0ec,adamw_3e4_cos_amplitude_warp,best_normalized_accuracy,2,104729,104734,5,ok,1220,304,0,True
3,0.6367830843201483,12.61038589477539,8.236376762390137,10.423381805419922,12.61038589477539,15.99665641784668,10.59518051147461,3.064880609512329,0.5596352815628052,0.4558590862423305,0.4811250059346989,0.6868799924850464,4461,14.076422691345217,9.04658317565918,619,23.08934783935547,13.735595703125,5466,12.56056022644043,7.495510578155518,0.024232633279483,0.9997644842204428,0.2538689496213368,0.4837010207441554,0.6643617605092745,0.3872242344418834,0.6724838107781802,0.8554494567006915,0.7053473591804504,I200C_C3_seed104729_fold5,INNOVATION200_CONFIRM,conv_transformer_lite,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104734,148804,148804,36578,9111,5.582748174667358,I200_ARCH_073_f3d457acb9,convtransformer_w64_p15_d1,best_tail_aware_accuracy,3,104729,104734,5,ok,1220,304,0,True
4,0.5595259621193271,12.80356502532959,8.23842716217041,10.52099609375,12.80356502532959,16.258825302124023,10.821236610412598,0.7483124136924744,0.0439559631049633,0.4265352948648188,0.4687235795532263,0.6923602819442749,4461,13.341390609741213,8.474942207336426,619,24.529211044311523,14.049775123596191,5466,12.131721496582031,7.089773178100586,0.1098546042003231,0.9879886952425811,0.2488201075622873,0.4785424212490396,0.6578860717813632,0.4014927011305016,0.6837888266930084,0.8558884864449566,0.6985185742378235,I200C_C4_seed104729_fold5,INNOVATION200_CONFIRM,adaptive_resnet,multiview_zscore,10.0,none,direct,huber_ccc,jitter_scale,none,104734,926775,926775,36578,9111,10.276305198669434,I200_OBJECTIVE_029_26d6c1ef0d,multiview10_ccc020,best_direct_high_bp_sensitivity_under_accuracy_gate,4,104729,104734,5,ok,1220,304,0,True
3,0.6299399983196359,12.989706993103027,8.531120300292969,10.760414123535156,12.989706993103027,16.491365432739258,10.885841369628906,4.7406005859375,2.004601240158081,0.4486738752918551,0.4795020168104922,0.7094503045082092,4461,14.831629753112791,9.719230651855469,619,21.36923599243164,12.25899600982666,5466,13.283332824707031,8.404711723327637,0.048465266558966,0.9975270843146492,0.2466249588409614,0.4718472176489957,0.6508615958731204,0.3657117769728899,0.660081220502689,0.8387663264186148,0.734380841255188,I200C_C5_seed104729_fold5,INNOVATION200_CONFIRM,morphology_resnet,multiview_zscore,10.0,none,multitask,multitask,jitter_scale,none,104734,334433,334433,36578,9111,7.82229471206665,I200_ARCH_051_79a6655a84,morphology_w64_eca_attention,best_parameter_efficient_under_accuracy_gate,5,104729,104734,5,ok,1220,304,0,True
