w1,w2,w3,mean_mae,mae_sbp,mae_dbp,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,pearson_sbp,pearson_dbp
0.0,0.30000000000000004,0.7,10.529566576138077,12.901303374859406,8.157829777416746,16.222771153196028,10.705552594181396,-0.7578090211103123,-1.0619771805899987,0.4210103506179418,0.49574696627218184
0.0,0.6000000000000001,0.3999999999999999,10.531482723455419,12.900024681055406,8.162940765855433,16.21569851414682,10.718061646455311,-0.7185864036824061,-1.13106051670041,0.4206594271542053,0.4942060117943628
0.30000000000000004,0.0,0.7,10.533855609918428,12.902181081135843,8.165530138701012,16.242685895359,10.722930181289003,-0.7293083333356496,-1.1748752967456924,0.4194440158568737,0.4957852668152163
0.2,0.7000000000000001,0.09999999999999998,10.541083923614867,12.903727393991621,8.178440453238114,16.2259342185146,10.751321952624806,-0.660363327738052,-1.2754092635812802,0.41883766316567517,0.49158419755032795
0.1,0.7000000000000001,0.19999999999999996,10.542244425420883,12.908097123522587,8.17639172731918,16.229163233556612,10.743222921750508,-0.6829377628055772,-1.2147487794925798,0.4187557655301275,0.4917791313062903
0.30000000000000004,0.7,0.0,10.544338117293611,12.903608368340056,8.185067866247167,16.22847443629789,10.764268608479968,-0.6377888926705367,-1.3360697476699857,0.41834830386345084,0.4907558429336027
0.0,0.2,0.8,10.544975501887919,12.919260911725074,8.170690092050764,16.24992776912989,10.719168587648033,-0.7708832269196068,-1.0389494018865246,0.4188420126098447,0.49417616088275784
0.1,0.1,0.8,10.545208706461583,12.918403900713566,8.172013512209602,16.255035318337598,10.72363088502005,-0.7613829976613856,-1.0765821072717559,0.41848151551171814,0.49436521617462903
0.0,0.7000000000000001,0.29999999999999993,10.547752562180591,12.916975676103588,8.178529448257592,16.238158039727356,10.739982482658316,-0.705512197873104,-1.1540882954038802,0.41811611314771685,0.49135970871201207
0.2,0.0,0.8,10.551767927667957,12.924398450753962,8.179137404581953,16.26980723357088,10.73475103332032,-0.7518827684031649,-1.1142148126569869,0.417250266688105,0.4937914542275568
0.0,0.1,0.9,10.568478115912288,12.946046044233762,8.190910187590816,16.28940415802602,10.741639463211074,-0.7839574327289109,-1.0159216231830557,0.4156647802559413,0.4917208128221618
0.1,0.8,0.09999999999999998,10.570122304299078,12.937432060432895,8.20281254816526,16.268222718489806,10.77746585722201,-0.6698635569962756,-1.23777655819605,0.4145640916690082,0.4872057769822501
0.2,0.8,0.0,10.572267259248235,12.936279536048145,8.208254982448327,16.269235343046127,10.78906317940373,-0.6472891219287503,-1.2984370422847504,0.41420821497300236,0.4865150579950363
0.0,0.8,0.19999999999999996,10.572312996081639,12.942889449533212,8.201736542630066,16.27296412621955,10.770706860831163,-0.6924379920638017,-1.1771160741073503,0.41436442922747246,0.4872725440188191
0.1,0.0,0.9,10.573789468145868,12.950694131094544,8.196884805197193,16.302627058351373,10.751418408093572,-0.77445720347069,-1.0535543285682865,0.4146190980694161,0.49134659266294656
0.0,0.0,1.0,10.600011028519482,12.981005995785347,8.219016061253619,16.341111034862323,10.772909810648352,-0.7970316385382172,-0.9928938444795872,0.41158577198310115,0.4884858101844778
0.0,0.9,0.09999999999999998,10.605333292633265,12.977971599475076,8.232694985791456,16.320037778507174,10.810159717583288,-0.6793637862545006,-1.200143852810821,0.4094541447854557,0.4819372749259061
